epoch,train_loss,train_dice,train_jaccard,dice_score,jaccard_score
0,0.9167135023283508,0.2844877,0.2084216779477324,tensor(0.3652),0.2796825300248417
1,0.34972075977415407,0.43621188,0.34408482219928227,tensor(0.4524),0.36914921563477976
2,0.26990638560843916,0.49990132,0.41633240226188284,tensor(0.6273),0.5753773957463807
3,0.2193111667655549,0.52406883,0.4456225428456448,tensor(0.4747),0.4075303428000837
4,0.18327835673150025,0.54368156,0.4703647366948884,tensor(0.7537),0.7155063837690941
5,0.16466562288268558,0.56910324,0.4958851389738965,tensor(0.7575),0.7218758102268552
6,0.16079851992006572,0.6061525,0.534126267448542,tensor(0.7543),0.7164389043087946
7,0.1380063270763406,0.60337585,0.5357768839331728,tensor(0.7584),0.7232276905578615
8,0.21227545178723786,0.5942492,0.5264081865828911,tensor(0.8099),0.7512895863010332
9,0.1515512893081836,0.58029807,0.508895713063177,tensor(0.6518),0.6122900305910363
10,0.13300302582529355,0.60290426,0.535521563028274,tensor(0.7551),0.7177595366345948
11,0.12578121650050272,0.6054039,0.5385002378162078,tensor(0.7601),0.7262623856007281
12,0.12653006669485345,0.64282316,0.5774640982959549,tensor(0.7563),0.7197401239827668
13,0.12980104673583553,0.65253735,0.5870685366356914,tensor(0.7360),0.6867138191090467
14,0.11176267449023589,0.6236985,0.559748337048498,tensor(0.7252),0.6711321356653289
15,0.10256151833905364,0.6289238,0.5656164036764291,tensor(0.6610),0.6277211259009405
16,0.11701315760893642,0.6664011,0.6004973787121108,tensor(0.6551),0.618002379823442
17,0.1000013615373733,0.63252944,0.5732689224481378,tensor(0.7608),0.7274614664502479
18,0.10658683452122616,0.5980779,0.5352634428663068,tensor(0.7601),0.7263531151008256
19,0.09512660128749767,0.635585,0.5771474523796553,tensor(0.7601),0.7263399672374365
20,0.10314014160408164,0.6588616,0.5996599057269626,tensor(0.8601),0.8262584500719953
21,0.08520820174577101,0.67954844,0.6223308045501927,tensor(0.8617),0.8289333568989411
22,0.07904721097142067,0.67514646,0.6204582470255288,tensor(0.7598),0.7257275332506576
23,0.07921057651346584,0.6560738,0.6014326490817604,tensor(0.7608),0.7275453133914404
